"gender","age","race","samerace","field","interests_correlate","met","decision","match","guess_prob_liked","like","expected_happy_with_sd_people","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","importance_same_race","importance_same_religion","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important"
"male",28,"European/Caucasian-American",1,"Urban Planning",0.24,0,1,0,8.2,10,5,5.5,5.5,5.5,4.85714285714286,5.5,10,10,10,9.1,9.1,9,9,8,8,8,7,5.5,3.57142857142857,6,5.5,5,7,7.75,7,6,4,4.6,1.9,1,2.53,4.25531914893617,4.06,4.06,3.71698113207547,5.8
"male",28,"European/Caucasian-American",1,"Urban Planning",0.38,0,1,0,5.5,6.4,5,5.5,5.5,5.5,4.85714285714286,5.5,9.1,6.4,8.2,7.3,7.3,9,9,8,8,8,7,5.5,3.57142857142857,6,5.5,5,7,7.75,7,6,4,4.6,1.9,1,2.53,4.25531914893617,4.06,4.06,3.71698113207547,5.8
"male",28,"European/Caucasian-American",1,"Urban Planning",0.41,0,1,0,6.4,6.4,5,5.5,5.5,5.5,4.85714285714286,5.5,7.3,9.1,8.2,6.4,6.4,9,9,8,8,8,7,5.5,3.57142857142857,6,5.5,5,7,7.75,7,6,4,4.6,1.9,1,2.53,4.25531914893617,4.06,4.06,3.71698113207547,5.8
"male",28,"European/Caucasian-American",0,"Urban Planning",0.41,0,1,0,5.5,6.4,5,5.5,5.5,5.5,4.85714285714286,5.5,10,7.3,8.2,8.2,8.2,9,9,8,8,8,7,5.5,3.57142857142857,6,5.5,5,7,7.75,7,6,4,4.6,1.9,1,2.53,4.25531914893617,4.06,4.06,3.71698113207547,5.8
"male",28,"European/Caucasian-American",1,"Urban Planning",0.24,0,0,0,6.4,6.4,5,5.5,5.5,5.5,4.85714285714286,5.5,8.2,9.1,7.3,6.4,6.4,9,9,8,8,8,7,5.5,3.57142857142857,6,5.5,5,7,7.75,7,6,4,4.6,1.9,1,2.53,4.25531914893617,4.06,4.06,3.71698113207547,5.8
"male",27,"Other",0,"Urban Planning",0.42,0,0,0,5.5,5.5,2,6.625,8.875,6.625,8.71428571428571,10,6.4,6.4,6.4,5.5,6.4,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.51,0,0,0,6.4,6.4,2,6.625,8.875,6.625,8.71428571428571,10,6.4,6.4,7.3,6.4,6.4,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.2,0,0,0,4.6,4.6,2,6.625,8.875,6.625,8.71428571428571,10,5.5,6.4,6.4,5.5,6.4,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.63,0,1,1,6.4,6.4,2,6.625,8.875,6.625,8.71428571428571,10,5.5,6.4,7.3,7.3,6.4,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.48,0,1,1,7.3,7.3,2,6.625,8.875,6.625,8.71428571428571,10,5.5,8.2,8.2,8.2,8.2,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.75,0,1,0,7.3,6.4,2,6.625,8.875,6.625,8.71428571428571,10,8.2,8.2,8.2,7.3,8.2,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.65,0,1,0,5.5,7.3,2,6.625,8.875,6.625,8.71428571428571,10,8.2,8.2,8.2,8.2,7.3,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.72,0,1,0,6.4,7.3,2,6.625,8.875,6.625,8.71428571428571,10,6.4,8.2,7.3,6.4,7.3,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",-0.35,0,1,0,5.5,7.3,2,6.625,8.875,6.625,8.71428571428571,10,7.3,7.3,8.2,7.3,9.1,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"male",27,"Other",0,"Urban Planning",0.43,0,1,0,5.5,6.4,2,6.625,8.875,6.625,8.71428571428571,10,6.4,5.5,7.3,5.5,7.3,4,2,7,6,8,8,8.2,4.85714285714286,6,6.25,4,10,10,7,7,5,10,1.9,1,1.9,4.82978723404255,5.5,4.6,4.39622641509434,2.5
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",0.71,0,0,0,4.6,5.5,5,6.625,8.875,8.875,6.14285714285714,8.875,4.6,3.7,6.4,3.7,6.4,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",0.49,0,0,0,6.4,5.5,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,4.6,6.4,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",1,"Political Science",0.21,0,0,0,8.2,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,4.6,10,8.2,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.21,0,0,0,8.2,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,10,8.2,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",0.45,0,0,0,4.6,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,7.3,7.3,8.2,7.3,10,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",0.55,0,1,1,8.2,8.2,5,6.625,8.875,8.875,6.14285714285714,8.875,8.2,8.2,10,8.2,10,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.16,0,1,0,8.2,8.2,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,10,10,9.1,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",0.56,0,1,1,6.4,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,2.8,8.2,8.2,8.2,7.3,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.14,0,0,0,2.8,8.2,5,6.625,8.875,8.875,6.14285714285714,8.875,8.2,8.2,8.2,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.23,0,1,1,3.7,5.5,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,5.5,6.4,5.5,6.4,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.13,0,0,0,8.2,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,8.2,8.2,8.2,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",1,"Political Science",-0.15,0,0,0,8.2,8.2,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,10,9.1,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.13,0,1,0,7.3,7.3,5,6.625,8.875,8.875,6.14285714285714,8.875,10,9.1,9.1,8.2,7.3,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",1,"Political Science",0.5,0,0,0,6.4,5.5,5,6.625,8.875,8.875,6.14285714285714,8.875,8.2,8.2,10,7.3,10,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",1,"Political Science",-0.23,0,0,0,6.4,4.6,5,6.625,8.875,8.875,6.14285714285714,8.875,6.4,6.4,6.4,6.4,6.4,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",23,"Asian/Pacific Islander/Asian-American",0,"Political Science",-0.2,0,0,0,8.2,6.4,5,6.625,8.875,8.875,6.14285714285714,8.875,8.2,8.2,8.2,8.2,8.2,1,2,1,10,9,9,8.2,1.64285714285714,6,7.75,10,10,10,10,10,9,10,3.7,10,2.8,4.82978723404255,4.6,4.6,4.39622641509434,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.47,0,0,0,3.7,4.6,2,10,10,10,10,10,4.6,6.4,10,4.6,10,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.31,0,1,0,3.7,5.5,2,10,10,10,10,10,5.5,4.6,4.6,6.4,4.6,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.15,0,0,0,5.5,4.6,2,10,10,10,10,10,4.6,5.5,6.4,4.6,6.4,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",1,"Ed.D. in higher education policy at TC",0,0,0,0,5.5,5.5,2,10,10,10,10,10,5.5,6.4,7.3,6.4,7.3,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.03,0,0,0,4.6,5.5,2,10,10,10,10,10,5.5,6.4,5.5,6.4,5.5,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.06,0,1,0,4.6,6.4,2,10,10,10,10,10,6.4,5.5,6.4,4.6,4.6,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.01,0,1,1,7.3,8.2,2,10,10,10,10,10,8.2,9.1,8.2,9.1,7.3,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.53,0,1,0,8.2,8.2,2,10,10,10,10,10,6.4,6.4,6.4,6.4,6.4,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",-0.07,0,1,0,5.5,8.2,2,10,10,10,10,10,8.2,8.2,9.1,8.2,7.3,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",-0.03,0,0,0,4.6,6.4,2,10,10,10,10,10,6.4,5.5,7.3,6.4,6.4,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.38,0,1,0,3.7,7.3,2,10,10,10,10,10,10,7.3,6.4,5.5,7.3,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",0.41,0,1,0,6.4,7.3,2,10,10,10,10,10,7.3,8.2,10,7.3,10,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",33,"Latino/Hispanic American",0,"Ed.D. in higher education policy at TC",-0.01,0,0,0,5.5,5.5,2,10,10,10,10,10,5.5,6.4,6.4,4.6,5.5,3,4,4,10,9,10,1.9,1.64285714285714,8,5.5,10,8,10,1,4,10,4.6,2.8,1,4.6,3.87234042553191,5.5,1.9,3.54716981132075,1
"female",32,"European/Caucasian-American",1,"Epidemiology",0.54,0,1,1,10,5.5,5,3.25,7.75,5.5,10,6.625,3.7,5.5,5.5,5.5,5.5,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",1,"Epidemiology",0.62,0,1,1,4.6,5.5,5,3.25,7.75,5.5,10,6.625,5.5,5.5,7.3,7.3,7.3,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",0,"Epidemiology",0.06,0,0,0,3.7,6.4,5,3.25,7.75,5.5,10,6.625,7.3,7.3,7.3,6.4,6.4,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",0,"Epidemiology",-0.04,0,0,0,3.7,7.3,5,3.25,7.75,5.5,10,6.625,5.5,8.2,7.3,6.4,7.3,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",1,"Epidemiology",-0.15,0,1,0,6.4,7.3,5,3.25,7.75,5.5,10,6.625,8.2,8.2,8.2,8.2,9.1,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",1,"Epidemiology",0.06,0,1,0,6.4,7.3,5,3.25,7.75,5.5,10,6.625,7.3,7.3,7.3,7.3,8.2,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",1,"Epidemiology",0.28,0,1,0,5.5,6.4,5,3.25,7.75,5.5,10,6.625,8.2,7.3,7.3,6.4,6.4,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",0,"Epidemiology",0.03,0,1,0,6.4,7.3,5,3.25,7.75,5.5,10,6.625,9.1,8.2,7.3,6.4,9.1,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",32,"European/Caucasian-American",0,"Epidemiology",0.48,0,0,0,3.7,8.2,5,3.25,7.75,5.5,10,6.625,8.2,8.2,8.2,6.4,8.2,6,3,3,10,10,10,8.2,2.28571428571429,3,4,4,8,8.875,9,9,9,7.3,5.5,6,1.45,5.78723404255319,4.6,2.8,3.54716981132075,8.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.09,0,1,0,9.1,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,9.1,9.1,8.2,9.1,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",-0.11,0,0,0,5.5,5.5,5,6.625,6.625,7.75,7.42857142857143,8.875,5.5,5.5,5.5,5.5,5.5,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",1,"International Security Policy - SIPA",-0.04,0,1,1,9.1,7.3,5,6.625,6.625,7.75,7.42857142857143,8.875,9.1,9.1,9.1,9.1,7.3,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.32,0,0,0,5.5,7.3,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,6.4,6.4,6.4,6.4,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.36,0,1,1,8.2,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,8.2,8.2,8.2,8.2,8.2,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.23,0,1,0,8.2,7.3,5,6.625,6.625,7.75,7.42857142857143,8.875,7.3,8.2,7.3,7.3,7.3,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.17,0,0,0,6.4,6.4,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,7.3,7.3,8.2,6.4,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",-0.06,0,1,1,9.1,7.3,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,6.4,7.3,9.1,8.2,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.22,0,1,0,7.3,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,9.1,8.2,8.2,7.3,9.1,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.33,0,1,0,7.3,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,9.1,8.2,8.2,8.2,8.2,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",1,"International Security Policy - SIPA",0.25,0,1,0,9.1,9.1,5,6.625,6.625,7.75,7.42857142857143,8.875,9.1,9.1,9.1,9.1,9.1,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.47,0,1,0,8.2,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,8.2,6.4,6.4,6.4,6.4,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",-0.06,0,1,0,8.2,8.2,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,6.4,9.1,9.1,9.1,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.3,0,1,1,7.3,7.3,5,6.625,6.625,7.75,7.42857142857143,8.875,6.4,7.3,7.3,7.3,6.4,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",26,"Latino/Hispanic American",0,"International Security Policy - SIPA",0.44,0,0,0,6.4,6.4,5,6.625,6.625,7.75,7.42857142857143,8.875,5.5,6.4,6.4,6.4,8.2,9,7,5,6,7,6,4.6,2.92857142857143,9,3.25,4,9,8.875,9,9,9,5.5,1.9,3,2.35,3.87234042553191,3.7,4.6,4.39622641509434,5.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.07,0,0,0,7.3,4.6,6,6.625,8.875,6.625,8.71428571428571,6.625,6.4,10,10,8.2,8.2,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",0,"Nutrition",0.45,0,0,0,6.4,4.6,6,6.625,8.875,6.625,8.71428571428571,6.625,4.6,10,10,6.4,10,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",0,"Nutrition",0.18,0,1,1,8.2,8.2,6,6.625,8.875,6.625,8.71428571428571,6.625,6.4,8.2,8.2,10,9.1,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.19,0,1,0,5.5,7.3,6,6.625,8.875,6.625,8.71428571428571,6.625,10,9.1,9.1,7.3,9.1,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.19,0,1,1,6.4,9.1,6,6.625,8.875,6.625,8.71428571428571,6.625,9.1,10,10,6.4,9.1,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.32,0,0,0,3.7,4.6,6,6.625,8.875,6.625,8.71428571428571,6.625,7.3,10,9.1,5.5,8.2,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",0,"Nutrition",0.32,0,1,1,6.4,8.2,6,6.625,8.875,6.625,8.71428571428571,6.625,8.2,10,9.1,9.1,7.3,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.04,0,1,1,10,7.3,6,6.625,8.875,6.625,8.71428571428571,6.625,7.3,10,8.2,10,6.4,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.19,0,1,0,8.2,10,6,6.625,8.875,6.625,8.71428571428571,6.625,10,9.1,10,8.2,8.2,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",0.23,0,0,0,7.3,6.4,6,6.625,8.875,6.625,8.71428571428571,6.625,8.2,10,8.2,7.3,7.3,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",1,"Nutrition",-0.19,0,1,0,6.4,6.4,6,6.625,8.875,6.625,8.71428571428571,6.625,8.2,7.3,7.3,7.3,7.3,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
"female",24,"European/Caucasian-American",0,"Nutrition",0.44,0,0,0,7.3,8.2,6,6.625,8.875,6.625,8.71428571428571,6.625,10,9.1,8.2,8.2,8.2,5,1,10,6,5,5,3.7,3.57142857142857,8,7,6,7,6.625,8,9,6,9.1,7.3,6,1.9,4.82978723404255,5.86,5.14,3.54716981132075,2.5
